period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel	agebin2
	Quinnan	1990	4	8.0	2.0	6.0	0.25	0.75	8
	Atamon	1972	2	173.0	166.0	7.0	0.9595375722543352	0.04046242774566474	4
	elinville	1981	3	101.0	22.0	79.0	0.21782178217821782	0.7821782178217822	6
	Musetti	1982	3	7.0	3.0	4.0	0.42857142857142855	0.5714285714285714	6
	diddisen80	1981	3	18.0	17.0	1.0	0.9444444444444444	0.05555555555555555	6
	Lakrids	1977	3	44.0	29.0	15.0	0.6590909090909091	0.3409090909090909	5
	Pirjo79	1980	3	11.0	2.0	9.0	0.18181818181818182	0.8181818181818182	6
	riboflavin	1985	4	65.0	1.0	64.0	0.015384615384615385	0.9846153846153847	7
	MeandHim	1983	4	5.0	0.0	5.0	0.0	1.0	7
	antitanten	1955	1	25.0	5.0	20.0	0.2	0.8	2
	TheFamily	1980	3	114.0	12.0	102.0	0.10526315789473684	0.8947368421052632	6
	skruttis11	1982	3	70.0	12.0	58.0	0.17142857142857143	0.8285714285714286	6
	Pallas	1974	3	241.0	29.0	212.0	0.12033195020746888	0.8796680497925311	5
	spaceylisie	1984	4	42.0	31.0	11.0	0.7380952380952381	0.2619047619047619	7
	Panope	1980	3	1.0	0.0	1.0	0.0	1.0	6
	Knasiga morsan	1985	4	155.0	52.0	103.0	0.33548387096774196	0.6645161290322581	7
	solstraalen	1982	3	106.0	4.0	102.0	0.03773584905660377	0.9622641509433962	6
	Miss Cee	1981	3	185.0	169.0	16.0	0.9135135135135135	0.08648648648648649	6
	pingstlilja	1976	3	16.0	7.0	9.0	0.4375	0.5625	5
	delifi2	1975	3	365.0	28.0	337.0	0.07671232876712329	0.9232876712328767	5
	Fridapida	1982	3	57.0	24.0	33.0	0.42105263157894735	0.5789473684210527	6
	TigerLinn	1986	4	73.0	5.0	68.0	0.0684931506849315	0.9315068493150684	7
	Lilaa	1982	3	49.0	11.0	38.0	0.22448979591836735	0.7755102040816326	6
	ForReal	1984	4	4.0	1.0	3.0	0.25	0.75	7
	tompatiger	1976	3	5.0	1.0	4.0	0.2	0.8	5
	SuzR	1982	3	135.0	23.0	112.0	0.17037037037037037	0.8296296296296296	6
	längtafia	1984	4	2.0	0.0	2.0	0.0	1.0	7
	marla333	1987	4	43.0	4.0	39.0	0.09302325581395349	0.9069767441860465	7
	stormfågel	1980	3	33.0	33.0	0.0	1.0	0.0	6
	lenka	1986	4	1.0	1.0	0.0	1.0	0.0	7
	juzze	1984	4	57.0	11.0	46.0	0.19298245614035087	0.8070175438596491	7
	hundpuss	1988	4	138.0	11.0	127.0	0.07971014492753623	0.9202898550724637	8
	Pumpkin	1985	4	342.0	143.0	199.0	0.41812865497076024	0.5818713450292398	7
	Micalela	1987	4	17.0	9.0	8.0	0.5294117647058824	0.47058823529411764	7
	SaraSara	1976	3	48.0	20.0	28.0	0.4166666666666667	0.5833333333333334	5
	Mamma TN	1989	4	6.0	3.0	3.0	0.5	0.5	8
	Marre	1980	3	13.0	8.0	5.0	0.6153846153846154	0.38461538461538464	6
	Lill Bästis	1987	4	17.0	0.0	17.0	0.0	1.0	7
	Dompans mamma	1983	4	21.0	7.0	14.0	0.3333333333333333	0.6666666666666666	7
	lokisse	1961	1	282.0	216.0	66.0	0.7659574468085106	0.23404255319148937	3
	Rae	1975	3	18.0	2.0	16.0	0.1111111111111111	0.8888888888888888	5
	anniebananie	1983	4	18.0	16.0	2.0	0.8888888888888888	0.1111111111111111	7
	bmbengtsson	1981	3	5.0	5.0	0.0	1.0	0.0	6
	83an	1984	4	78.0	8.0	70.0	0.10256410256410256	0.8974358974358975	7
	CeeJay	1973	3	203.0	59.0	144.0	0.29064039408866993	0.7093596059113301	5
	Sara K	1986	4	60.0	1.0	59.0	0.016666666666666666	0.9833333333333333	7
	Rocktroll	1985	4	117.0	5.0	112.0	0.042735042735042736	0.9572649572649573	7
	StaffenAssar	1983	4	141.0	114.0	27.0	0.8085106382978723	0.19148936170212766	7
	Carmen1	1979	3	1.0	0.0	1.0	0.0	1.0	6
	rosenkind	1983	4	47.0	15.0	32.0	0.3191489361702128	0.6808510638297872	7
	God cares	1986	4	24.0	15.0	9.0	0.625	0.375	7
	Trolli	1985	4	17.0	3.0	14.0	0.17647058823529413	0.8235294117647058	7
	aijo	1985	4	3.0	0.0	3.0	0.0	1.0	7
	Tattyn	1978	3	72.0	72.0	0.0	1.0	0.0	6
	Hemlighet	1985	4	135.0	130.0	5.0	0.9629629629629629	0.037037037037037035	7
	SamsonS	1990	4	8.0	1.0	7.0	0.125	0.875	8
	Mitti	1982	3	33.0	33.0	0.0	1.0	0.0	6
	silent	1987	4	7.0	1.0	6.0	0.14285714285714285	0.8571428571428571	7
	jazzy	1987	4	90.0	8.0	82.0	0.08888888888888889	0.9111111111111111	7
	crazy cat lady	1986	4	17.0	3.0	14.0	0.17647058823529413	0.8235294117647058	7
	Lina N	1979	3	8.0	0.0	8.0	0.0	1.0	6
	RiNan	1984	4	134.0	37.0	97.0	0.27611940298507465	0.7238805970149254	7
	Eleni	1986	4	33.0	4.0	29.0	0.12121212121212122	0.8787878787878788	7
	deez	1984	4	9.0	7.0	2.0	0.7777777777777778	0.2222222222222222	7
	Kary	1982	3	19.0	14.0	5.0	0.7368421052631579	0.2631578947368421	6
	MalinI	1979	3	60.0	1.0	59.0	0.016666666666666666	0.9833333333333333	6
	mal	1983	4	8.0	2.0	6.0	0.25	0.75	7
	Izzo	1976	3	9.0	2.0	7.0	0.2222222222222222	0.7777777777777778	5
	Fyrklovern	1982	3	13.0	9.0	4.0	0.6923076923076923	0.3076923076923077	6
	Anglia	1965	2	23.0	10.0	13.0	0.43478260869565216	0.5652173913043478	3
	fabler	1964	2	144.0	3.0	141.0	0.020833333333333332	0.9791666666666666	3
	Jojile	1986	4	14.0	1.0	13.0	0.07142857142857142	0.9285714285714286	7
	MajaMaria79	1980	3	69.0	66.0	3.0	0.9565217391304348	0.043478260869565216	6
	Ida1990	1991	4	33.0	9.0	24.0	0.2727272727272727	0.7272727272727273	8
	Malva85	1986	4	2.0	0.0	2.0	0.0	1.0	7
	VirrAnna	1985	4	60.0	5.0	55.0	0.08333333333333333	0.9166666666666666	7
	Anastasia	1983	4	18.0	12.0	6.0	0.6666666666666666	0.3333333333333333	7
	Papi Jo	1977	3	49.0	26.0	23.0	0.5306122448979592	0.46938775510204084	5
	hally	1986	4	81.0	5.0	76.0	0.06172839506172839	0.9382716049382716	7
	MammanZ	1976	3	46.0	44.0	2.0	0.9565217391304348	0.043478260869565216	5
	ludde1	1979	3	8.0	7.0	1.0	0.875	0.125	6
	så mycket bättre	1987	4	56.0	46.0	10.0	0.8214285714285714	0.17857142857142858	7
	Floff	1983	4	96.0	18.0	78.0	0.1875	0.8125	7
	Bellizzzzz	1986	4	5.0	3.0	2.0	0.6	0.4	7
	TheStar	1977	3	24.0	16.0	8.0	0.6666666666666666	0.3333333333333333	5
	Zephir	1986	4	38.0	6.0	32.0	0.15789473684210525	0.8421052631578947	7
	Carolina84	1985	4	3.0	3.0	0.0	1.0	0.0	7
	arasall	1979	3	1.0	1.0	0.0	1.0	0.0	6
	norskan78	1979	3	24.0	18.0	6.0	0.75	0.25	6
	ellenagnes	1974	3	5.0	4.0	1.0	0.8	0.2	5
	Theia	1985	4	12.0	2.0	10.0	0.16666666666666666	0.8333333333333334	7
	JBC	1986	4	56.0	53.0	3.0	0.9464285714285714	0.05357142857142857	7
	sazzia	1987	4	51.0	18.0	33.0	0.35294117647058826	0.6470588235294118	7
	annie dark	1977	3	40.0	6.0	34.0	0.15	0.85	5
	Gladabarnensmamma	1983	4	144.0	8.0	136.0	0.05555555555555555	0.9444444444444444	7
	Hugge47	1968	2	4.0	4.0	0.0	1.0	0.0	4
	prospicientia	1979	3	4.0	4.0	0.0	1.0	0.0	6
	livet leker	1990	4	81.0	47.0	34.0	0.5802469135802469	0.41975308641975306	8
	Lönnsirap	1981	3	22.0	3.0	19.0	0.13636363636363635	0.8636363636363636	6
	Farth Vader	1974	3	21.0	21.0	0.0	1.0	0.0	5
	Pochahontas	1974	3	23.0	23.0	0.0	1.0	0.0	5
	ShuppShupp	1985	4	17.0	10.0	7.0	0.5882352941176471	0.4117647058823529	7
	AsfaltsBlomma	1980	3	4.0	0.0	4.0	0.0	1.0	6
	Perlan08	1977	3	14.0	12.0	2.0	0.8571428571428571	0.14285714285714285	5
	tessum	1985	4	36.0	32.0	4.0	0.8888888888888888	0.1111111111111111	7
	Chipotle	1980	3	49.0	0.0	49.0	0.0	1.0	6
	Tessie2022	1980	3	12.0	4.0	8.0	0.3333333333333333	0.6666666666666666	6
	sara1981	1982	3	64.0	36.0	28.0	0.5625	0.4375	6
	modestyclara	1979	3	162.0	43.0	119.0	0.2654320987654321	0.7345679012345679	6
	Emsan1988	1989	4	20.0	0.0	20.0	0.0	1.0	8
	Freksta	1986	4	19.0	1.0	18.0	0.05263157894736842	0.9473684210526315	7
	Wonderchild2009	1990	4	13.0	4.0	9.0	0.3076923076923077	0.6923076923076923	8
	Amelica	1984	4	7.0	3.0	4.0	0.42857142857142855	0.5714285714285714	7
	Scaniamamma	1987	4	15.0	2.0	13.0	0.13333333333333333	0.8666666666666667	7
	livet från ljusa sidan	1981	3	89.0	8.0	81.0	0.0898876404494382	0.9101123595505618	6
	iAnnaMaria	1988	4	6.0	0.0	6.0	0.0	1.0	8
	Myra	1973	3	312.0	304.0	8.0	0.9743589743589743	0.02564102564102564	5
	Idizen	1984	4	18.0	4.0	14.0	0.2222222222222222	0.7777777777777778	7
	Trinis	1976	3	32.0	28.0	4.0	0.875	0.125	5
	Mia386	1989	4	38.0	3.0	35.0	0.07894736842105263	0.9210526315789473	8
	Lissy81	1982	3	9.0	0.0	9.0	0.0	1.0	6
	Bebbo	1982	3	7.0	0.0	7.0	0.0	1.0	6
	TeZs	1987	4	48.0	0.0	48.0	0.0	1.0	7
	Tigra79	1980	3	119.0	27.0	92.0	0.226890756302521	0.773109243697479	6
	bili	1960	1	26.0	0.0	26.0	0.0	1.0	3
	fjonkan	1989	4	51.0	28.0	23.0	0.5490196078431373	0.45098039215686275	8
	Lippans	1979	3	9.0	4.0	5.0	0.4444444444444444	0.5555555555555556	6
	TeeTee	1988	4	25.0	16.0	9.0	0.64	0.36	8
	mrseriksson	1976	3	10.0	10.0	0.0	1.0	0.0	5
	Eled	1990	4	18.0	0.0	18.0	0.0	1.0	8
	Linda3	1982	3	2.0	2.0	0.0	1.0	0.0	6
	seadwarf	1982	3	32.0	5.0	27.0	0.15625	0.84375	6
	pindile	1984	4	32.0	0.0	32.0	0.0	1.0	7
	Emsingen	1977	3	3.0	2.0	1.0	0.6666666666666666	0.3333333333333333	5
	Väntarochlängtar	1971	2	35.0	31.0	4.0	0.8857142857142857	0.11428571428571428	4
	Trissvinnaren	1974	3	33.0	31.0	2.0	0.9393939393939394	0.06060606060606061	5
	Mizca	1986	4	16.0	3.0	13.0	0.1875	0.8125	7
	abuelita	1951	1	168.0	66.0	102.0	0.39285714285714285	0.6071428571428571	1
	tok	1989	4	7.0	2.0	5.0	0.2857142857142857	0.7142857142857143	8
	FruE	1987	4	2.0	0.0	2.0	0.0	1.0	7
	Maac	1984	4	18.0	10.0	8.0	0.5555555555555556	0.4444444444444444	7
	hemligt gravid	1982	3	70.0	2.0	68.0	0.02857142857142857	0.9714285714285714	6
	bambigirl	1982	3	107.0	4.0	103.0	0.037383177570093455	0.9626168224299065	6
	Lisa1976	1977	3	16.0	16.0	0.0	1.0	0.0	5
	giftgrodan	1980	3	45.0	38.0	7.0	0.8444444444444444	0.15555555555555556	6
	Butterscotch	1975	3	171.0	155.0	16.0	0.9064327485380117	0.0935672514619883	5
	Snabeldrake	1992	4	4.0	1.0	3.0	0.25	0.75	8
	Camilla85	1986	4	78.0	4.0	74.0	0.05128205128205128	0.9487179487179487	7
	Mammat3	1987	4	27.0	5.0	22.0	0.18518518518518517	0.8148148148148148	7
	kath	1977	3	37.0	5.0	32.0	0.13513513513513514	0.8648648648648649	5
	Thesso	1991	4	57.0	32.0	25.0	0.5614035087719298	0.43859649122807015	8
	Lima80	1981	3	16.0	1.0	15.0	0.0625	0.9375	6
	suomigirl	1986	4	11.0	0.0	11.0	0.0	1.0	7
	camas	1984	4	37.0	5.0	32.0	0.13513513513513514	0.8648648648648649	7
	ThereseK	1981	3	23.0	8.0	15.0	0.34782608695652173	0.6521739130434783	6
	Nagoyam W	1984	4	18.0	11.0	7.0	0.6111111111111112	0.3888888888888889	7
	Moomin	1982	3	7.0	7.0	0.0	1.0	0.0	6
	gosmamman	1983	4	108.0	15.0	93.0	0.1388888888888889	0.8611111111111112	7
	Lowika	1981	3	22.0	4.0	18.0	0.18181818181818182	0.8181818181818182	6
	Minika	1988	4	19.0	0.0	19.0	0.0	1.0	8
	FrökenR	1989	4	16.0	6.0	10.0	0.375	0.625	8
	Empo	1985	4	33.0	20.0	13.0	0.6060606060606061	0.3939393939393939	7
	Svart ros	1983	4	103.0	1.0	102.0	0.009708737864077669	0.9902912621359223	7
	LHUF	1980	3	237.0	10.0	227.0	0.04219409282700422	0.9578059071729957	6
	pluvdo	1987	4	88.0	7.0	81.0	0.07954545454545454	0.9204545454545454	7
	lilla mej	1978	3	161.0	3.0	158.0	0.018633540372670808	0.9813664596273292	6
	Janina	1986	4	6.0	2.0	4.0	0.3333333333333333	0.6666666666666666	7
	Daimis	1977	3	60.0	10.0	50.0	0.16666666666666666	0.8333333333333334	5
	PernillaWaxin	1987	4	9.0	0.0	9.0	0.0	1.0	7
	LillePluttansMamma	1984	4	14.0	2.0	12.0	0.14285714285714285	0.8571428571428571	7
	Chaplin	1976	3	25.0	23.0	2.0	0.92	0.08	5
	Ängaboll	1978	3	9.0	1.0	8.0	0.1111111111111111	0.8888888888888888	6
	Skutta	1986	4	2.0	2.0	0.0	1.0	0.0	7
	FL Lisa	1983	4	90.0	4.0	86.0	0.044444444444444446	0.9555555555555556	7
	Gustie	1973	3	57.0	55.0	2.0	0.9649122807017544	0.03508771929824561	5
	Hundtok	1984	4	23.0	4.0	19.0	0.17391304347826086	0.8260869565217391	7
	passau	1977	3	78.0	13.0	65.0	0.16666666666666666	0.8333333333333334	5
	Joona	1978	3	16.0	0.0	16.0	0.0	1.0	6
	Mamma Tes	1982	3	90.0	22.0	68.0	0.24444444444444444	0.7555555555555555	6
	Helena85	1986	4	34.0	1.0	33.0	0.029411764705882353	0.9705882352941176	7
	Tuttan80	1981	3	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666	6
	Gummisnodden	1979	3	26.0	1.0	25.0	0.038461538461538464	0.9615384615384616	6
	annis83	1984	4	27.0	1.0	26.0	0.037037037037037035	0.9629629629629629	7
	Beckah82	1983	4	305.0	80.0	225.0	0.26229508196721313	0.7377049180327869	7
	Kampis	1988	4	9.0	4.0	5.0	0.4444444444444444	0.5555555555555556	8
	Malo	1982	3	23.0	1.0	22.0	0.043478260869565216	0.9565217391304348	6
	Fe73	1974	3	80.0	3.0	77.0	0.0375	0.9625	5
	Alfonsina	1978	3	150.0	124.0	26.0	0.8266666666666667	0.17333333333333334	6
	mamita64	1965	2	100.0	81.0	19.0	0.81	0.19	3
	Tittij	1978	3	130.0	10.0	120.0	0.07692307692307693	0.9230769230769231	6
	FreeForAll	1984	4	139.0	11.0	128.0	0.07913669064748201	0.920863309352518	7
	kmp	1971	2	9.0	4.0	5.0	0.4444444444444444	0.5555555555555556	4
	romlen	1976	3	8.0	6.0	2.0	0.75	0.25	5
	Smurfan JM	1986	4	31.0	4.0	27.0	0.12903225806451613	0.8709677419354839	7
	Sadie	1984	4	68.0	35.0	33.0	0.5147058823529411	0.4852941176470588	7
	pumpkinpie	1984	4	57.0	39.0	18.0	0.6842105263157895	0.3157894736842105	7
	annelie80	1981	3	21.0	2.0	19.0	0.09523809523809523	0.9047619047619048	6
	Chokladpinglan	1985	4	68.0	8.0	60.0	0.11764705882352941	0.8823529411764706	7
	mimbo	1977	3	16.0	0.0	16.0	0.0	1.0	5
	cid	1985	4	58.0	8.0	50.0	0.13793103448275862	0.8620689655172413	7
	Örnie	1963	2	46.0	39.0	7.0	0.8478260869565217	0.15217391304347827	3
	marysoul	1988	4	27.0	2.0	25.0	0.07407407407407407	0.9259259259259259	8
	musli	1972	2	147.0	93.0	54.0	0.6326530612244898	0.3673469387755102	4
	Mylla	1980	3	20.0	8.0	12.0	0.4	0.6	6
	ninaaw	1991	4	16.0	9.0	7.0	0.5625	0.4375	8
	Mysanochmimer	1986	4	30.0	1.0	29.0	0.03333333333333333	0.9666666666666667	7
	MrsCD	1981	3	179.0	8.0	171.0	0.0446927374301676	0.9553072625698324	6
	Lovva	1987	4	9.0	3.0	6.0	0.3333333333333333	0.6666666666666666	7
	Horst	1976	3	38.0	32.0	6.0	0.8421052631578947	0.15789473684210525	5
	Smilla1976	1977	3	59.0	51.0	8.0	0.864406779661017	0.13559322033898305	5
	Trollungen08	1985	4	27.0	6.0	21.0	0.2222222222222222	0.7777777777777778	7
	Anova	1979	3	128.0	57.0	71.0	0.4453125	0.5546875	6
	Tjoflöjt	1982	3	26.0	25.0	1.0	0.9615384615384616	0.038461538461538464	6
	hemljuvahem	1986	4	52.0	16.0	36.0	0.3076923076923077	0.6923076923076923	7
	Snutten	1981	3	26.0	26.0	0.0	1.0	0.0	6
	En glad tjej	1979	3	89.0	1.0	88.0	0.011235955056179775	0.9887640449438202	6
	solskina	1971	2	105.0	89.0	16.0	0.8476190476190476	0.1523809523809524	4
	kixan	1982	3	18.0	10.0	8.0	0.5555555555555556	0.4444444444444444	6
	Lady Blue	1984	4	7.0	1.0	6.0	0.14285714285714285	0.8571428571428571	7
	Fraggelgirl	1981	3	106.0	19.0	87.0	0.1792452830188679	0.8207547169811321	6
	Bina86	1987	4	32.0	25.0	7.0	0.78125	0.21875	7
	hotten	1975	3	34.0	28.0	6.0	0.8235294117647058	0.17647058823529413	5
	Sazee	1990	4	51.0	0.0	51.0	0.0	1.0	8
	AnnaKlara	1971	2	61.0	22.0	39.0	0.36065573770491804	0.639344262295082	4
	Disco	1980	3	39.0	22.0	17.0	0.5641025641025641	0.4358974358974359	6
	Min högsta önskan	1979	3	76.0	61.0	15.0	0.8026315789473685	0.19736842105263158	6
	Mrs TH	1980	3	82.0	73.0	9.0	0.8902439024390244	0.10975609756097561	6
	Azusephre	1988	4	33.0	0.0	33.0	0.0	1.0	8
	Charlotte1987	1988	4	16.0	7.0	9.0	0.4375	0.5625	8
	Midwinter	1984	4	34.0	2.0	32.0	0.058823529411764705	0.9411764705882353	7
	pysselmajjo	1983	4	14.0	4.0	10.0	0.2857142857142857	0.7142857142857143	7
	Sacre	1985	4	3.0	2.0	1.0	0.6666666666666666	0.3333333333333333	7
	Norpan81	1982	3	46.0	11.0	35.0	0.2391304347826087	0.7608695652173914	6
	Konvaljen	1985	4	45.0	37.0	8.0	0.8222222222222222	0.17777777777777778	7
	ajmaj	1975	3	37.0	0.0	37.0	0.0	1.0	5
	grata	1978	3	7.0	7.0	0.0	1.0	0.0	6
	sommar barn	1980	3	6.0	6.0	0.0	1.0	0.0	6
	LokesMamma84	1985	4	15.0	12.0	3.0	0.8	0.2	7
	MammaTillEnPrins	1980	3	5.0	0.0	5.0	0.0	1.0	6
	Missariella	1980	3	7.0	6.0	1.0	0.8571428571428571	0.14285714285714285	6
	Sessan100	1981	3	28.0	3.0	25.0	0.10714285714285714	0.8928571428571429	6
	6kimpa6	1986	4	3.0	1.0	2.0	0.3333333333333333	0.6666666666666666	7
	Geshia	1981	3	81.0	3.0	78.0	0.037037037037037035	0.9629629629629629	6
	Mama Me	1977	3	93.0	93.0	0.0	1.0	0.0	5
	södermamman	1981	3	12.0	1.0	11.0	0.08333333333333333	0.9166666666666666	6
	GashH	1987	4	50.0	11.0	39.0	0.22	0.78	7
	Rastafairy	1987	4	139.0	18.0	121.0	0.12949640287769784	0.8705035971223022	7
	angeni	1988	4	149.0	23.0	126.0	0.15436241610738255	0.8456375838926175	8
	Timmervik	1976	3	3.0	3.0	0.0	1.0	0.0	5
	hannis	1979	3	64.0	32.0	32.0	0.5	0.5	6
	biologic	1987	4	8.0	7.0	1.0	0.875	0.125	7
	saltflingan	1990	4	684.0	126.0	558.0	0.18421052631578946	0.8157894736842105	8
	Miisa	1984	4	72.0	2.0	70.0	0.027777777777777776	0.9722222222222222	7
	Uller	1977	3	39.0	38.0	1.0	0.9743589743589743	0.02564102564102564	5
	Happyness	1964	2	22.0	15.0	7.0	0.6818181818181818	0.3181818181818182	3
	filiduttan	1980	3	11.0	1.0	10.0	0.09090909090909091	0.9090909090909091	6
	muffin	1985	4	18.0	13.0	5.0	0.7222222222222222	0.2777777777777778	7
	MissLillan	1961	1	41.0	35.0	6.0	0.8536585365853658	0.14634146341463414	3
	Pejo	1967	2	26.0	14.0	12.0	0.5384615384615384	0.46153846153846156	3
	Astarte	1980	3	108.0	48.0	60.0	0.4444444444444444	0.5555555555555556	6
	fruganL	1990	4	160.0	4.0	156.0	0.025	0.975	8
	soff82	1983	4	16.0	0.0	16.0	0.0	1.0	7
